rxns	rxnKEGGID	rxnBiGGID	rxnEHMNID	rxnHepatoNET1ID	rxnREACTOMEID	rxnRecon3DID	rxnMetaNetXID	rxnHMR2ID	rxnRatconID	rxnTCDBID	spontaneous	rxnMAID
"HMR_7075"	"R09436"	""	""	""	""	"HMR_7075"	"MNXR112860"	"HMR_7075"	"RCR14746"	""	0	"MA_07075"
"HMR_7076"	"R09440"	""	""	""	""	"HMR_7076"	"MNXR112863"	"HMR_7076"	"RCR14747"	""	0	"MA_07076"
"HMR_7077"	"R09432"	""	""	""	""	"HMR_7077"	"MNXR112856"	"HMR_7077"	"RCR14085"	""	0	"MA_07077"
"HMR_7078"	"R07022"	""	""	""	""	"HMR_7078"	"MNXR110734"	"HMR_7078"	"RCR14086"	""	0	"MA_07078"
"HMR_7079"	"R07025"	""	""	""	""	"HMR_7079"	"MNXR110737"	"HMR_7079"	"RCR14087"	""	0	"MA_07079"
"HMR_7080"	"R07026"	""	""	""	""	"HMR_7080"	"MNXR110738"	"HMR_7080"	"RCR14088"	""	0	"MA_07080"
"HMR_7081"	"R07027"	""	""	""	""	"HMR_7081"	"MNXR110739"	"HMR_7081"	"RCR14089"	""	0	"MA_07081"
"HMR_7082"	"R07021"	""	""	""	""	"HMR_7082"	"MNXR110733"	"HMR_7082"	"RCR14090"	""	0	"MA_07082"
"HMR_7083"	"R07023"	""	""	""	""	"HMR_7083"	"MNXR110735"	"HMR_7083"	"RCR14091"	""	0	"MA_07083"
"HMR_7084"	"R07024"	""	""	""	""	"HMR_7084"	"MNXR110736"	"HMR_7084"	"RCR14092"	""	0	"MA_07084"
"HMR_7085"	"R07028"	""	""	""	""	"HMR_7085"	"MNXR110740"	"HMR_7085"	"RCR14093"	""	0	"MA_07085"
"HMR_7086"	"R07029"	""	""	""	""	"HMR_7086"	"MNXR110741"	"HMR_7086"	"RCR14094"	""	0	"MA_07086"
"HMR_7087"	"R07030"	""	""	""	""	"HMR_7087"	"MNXR110742"	"HMR_7087"	"RCR14095"	""	0	"MA_07087"
"HMR_7088"	"R07088"	""	""	""	""	"HMR_7088"	"MNXR110796"	"HMR_7088"	"RCR14096"	""	0	"MA_07088"
"HMR_7089"	"R07091"	""	""	""	""	"HMR_7089"	"MNXR110799"	"HMR_7089"	"RCR14748"	""	0	"MA_07089"
"HMR_7090"	"R07095"	""	""	""	""	"HMR_7090"	"MNXR110803"	"HMR_7090"	"RCR14097"	""	0	"MA_07090"
"HMR_7091"	"R07089"	""	""	""	""	"HMR_7091"	"MNXR110797"	"HMR_7091"	"RCR14098"	""	0	"MA_07091"
"HMR_7092"	"R07092"	""	""	""	""	"HMR_7092"	"MNXR110800"	"HMR_7092"	"RCR14099"	""	0	"MA_07092"
"HMR_7093"	"R07094"	""	""	""	""	"HMR_7093"	"MNXR110802"	"HMR_7093"	"RCR14100"	""	0	"MA_07093"
"HMR_7094"	"R07097"	""	""	""	""	"HMR_7094"	"MNXR110805"	"HMR_7094"	"RCR14101"	""	0	"MA_07094"
"HMR_7095"	"R07124"	""	""	""	""	"HMR_7095"	"MNXR110831"	"HMR_7095"	"RCR14102"	""	0	"MA_07095"
"HMR_7096"	"R07090"	""	""	""	""	"HMR_7096"	"MNXR110798"	"HMR_7096"	"RCR14103"	""	0	"MA_07096"
"HMR_7097"	"R07093"	""	""	""	""	"HMR_7097"	"MNXR110801"	"HMR_7097"	"RCR11006"	""	0	"MA_07097"
"HMR_7098"	"R07096"	""	""	""	""	"HMR_7098"	"MNXR110804"	"HMR_7098"	"RCR14749"	""	0	"MA_07098"
"HMR_7099"	"R07112"	""	""	""	""	"HMR_7099"	"MNXR110820"	"HMR_7099"	"RCR14104"	""	0	"MA_07099"
"HMR_7100"	"R07116"	""	""	""	""	"HMR_7100"	"MNXR110824"	"HMR_7100"	"RCR14105"	""	0	"MA_07100"
"HMR_7103"	"R07113"	""	""	""	""	"HMR_7103"	"MNXR110821"	"HMR_7103"	"RCR14750"	""	0	"MA_07103"
"HMR_7104"	"R07117"	""	""	""	""	"HMR_7104"	"MNXR110825"	"HMR_7104"	"RCR14751"	""	0	"MA_07104"
"HMR_7106"	"R07120"	""	""	""	""	"HMR_7106"	"MNXR110828"	"HMR_7106"	"RCR14106"	""	0	"MA_07106"
"HMR_7688"	""	"4NPHSULT"	""	""	""	"4NPHSULT"	"MNXR95042"	"HMR_7688"	"RCR14107"	""	0	"MA_07688"
"HMR_8032"	""	"P4502D6"	""	""	""	"P4502D6"	"MNXR102280"	"HMR_8032"	"RCR14108"	""	0	"MA_08032"
"HMR_8034"	""	"P4502E1"	""	""	""	"P4502E1"	"MNXR102281"	"HMR_8034"	"RCR14109"	""	0	"MA_08034"
"HMR_8036"	""	"FAH3"	""	""	""	"FAH1"	"MNXR99233"	"HMR_8036"	"RCR14110"	""	0	"MA_08036"
"HMR_8037"	""	"FALDH"	""	""	""	"FAH2"	"MNXR99236"	"HMR_8037"	"RCR14111"	""	0	"MA_08037"
"HMR_8038"	"R09451"	"FAH3"	""	""	""	"FAH3"	"MNXR99233"	"HMR_8038"	"RCR14112"	""	0	"MA_08038"
"HMR_8040"	""	"P4502A6"	""	""	""	"P4502A6"	"MNXR102272"	"HMR_8040"	"RCR14113"	""	0	"MA_08040"
"HMR_8043"	""	"P4502C18"	""	""	""	"P4502C18"	"MNXR102273"	"HMR_8043"	"RCR14114"	""	0	"MA_08043"
"HMR_8046"	""	"P4502C19"	""	""	""	"P4502C19"	"MNXR102274"	"HMR_8046"	"RCR14115"	""	0	"MA_08046"
"HMR_8049"	""	"P4502C8"	""	""	""	"P4502C8"	"MNXR102275"	"HMR_8049"	"RCR14116"	""	0	"MA_08049"
"HMR_8052"	""	"P4502C9"	""	""	""	"P4502C9"	"MNXR102276"	"HMR_8052"	"RCR14117"	""	0	"MA_08052"
"HMR_8055"	""	"P4503A4"	""	""	""	"P4503A4"	"MNXR102284"	"HMR_8055"	"RCR14118"	""	0	"MA_08055"
"HMR_8059"	""	"P4504F123r"	""	""	""	"P4504F123r"	"MNXR102292"	"HMR_8059"	"RCR14119"	""	0	"MA_08059"
"HMR_8596"	""	"P4502C92"	""	""	""	"P4502C92"	"MNXR102277"	"HMR_8596"	"RCR14120"	""	0	"MA_08596"
"HMR_8598"	""	"P4502C93"	""	""	""	"P4502C93"	"MNXR102278"	"HMR_8598"	"RCR14121"	""	0	"MA_08598"
"HMR_8601"	""	"P4502C94"	""	""	""	"P4502C94"	"MNXR102279"	"HMR_8601"	"RCR14122"	""	0	"MA_08601"
"HMR_6535"	"R09564"	""	"RE2513C"	""	""	"RE2513C"	"MNXR103687"	"HMR_6535"	"RCR10435"	""	0	"MA_06535"
"HMR_6536"	""	""	"RE2514C"	""	""	"RE2514C"	"MNXR103688"	"HMR_6536"	"RCR14123"	""	0	"MA_06536"
"HMR_9569"	"R03024"	""	"R03024C"	"r0587"	""	"r0587"	"MNXR105353;MNXR107896"	"HMR_9569"	"RCR30521"	""	0	"MA_09569"
"HMR_3955"	"R10092"	"HCO3E"	""	""	""	"H2CO3D"	"MNXR100482"	"HMR_3955"	"RCR10229"	""	0	"MA_03955"
"HMR_3984"	"R00009"	"CATp"	""	"r0012"	""	"CATp"	"MNXR96455"	"HMR_3984"	"RCR11007"	""	0	"MA_03984"
"HMR_4201"	"R00602"	"PRDX"	"R00602C"	"r0162"	""	"PRDX"	"MNXR103159"	"HMR_4201"	"RCR14124"	""	0	"MA_04201"
"HMR_4202"	"R00605"	"ALCD1"	""	""	""	"ALCD1"	"MNXR95708"	"HMR_4202"	"RCR14125"	""	0	"MA_04202"
"HMR_5127"	""	""	""	"r1085"	""	""	""	"HMR_5127"	"RCR14752"	""	0	"MA_05127"
"HMR_5128"	""	"EX_nh4_e"	""	"r1086"	""	""	"MNXR98786"	"HMR_5128"	"RCR30284"	""	0	"MA_05128"
"HMR_5363"	"R00138"	"PPA2"	""	"r1296"	""	"PPA2"	"MNXR103069"	"HMR_5363"	"RCR11008"	""	0	"MA_05363"
"HMR_5406"	"R00132"	"H2CO3D"	""	"r1417"	""	"H2CO3D"	"MNXR100482"	"HMR_5406"	"RCR14126"	""	0	"MA_05406"
"HMR_5409"	""	""	""	"r1420"	""	"HMR_5409"	""	"HMR_5409"	"RCR30285"	""	0	"MA_05409"
"HMR_7794"	"R00004"	"PPAn"	""	""	""	"PPAn"	"MNXR100808"	"HMR_7794"	"RCR10436"	""	0	"MA_07794"
"HMR_8617"	"R00138"	"PPA2m"	""	""	""	"PPA2m"	"MNXR103069"	"HMR_8617"	"RCR14127"	""	0	"MA_08617"
"HMR_8749"	""	"H2CO3D2"	""	""	""	"HMR_8749"	"MNXR100483"	"HMR_8749"	"RCR14128"	""	0	"MA_08749"
"HMR_8750"	""	"H2CO3D2m"	""	""	""	"HMR_8750"	"MNXR100483"	"HMR_8750"	"RCR14129"	""	0	"MA_08750"
"HMR_8751"	"R00132"	"H2CO3Dm"	""	""	""	"H2CO3Dm"	"MNXR100482"	"HMR_8751"	"RCR14130"	""	0	"MA_08751"
"HMR_8752"	""	"PRDXl"	""	""	""	"PRDXl"	"MNXR103159"	"HMR_8752"	"RCR14131"	""	0	"MA_08752"
"HMR_7741"	"R01195"	""	""	""	""	"HMR_7741"	"MNXR99609"	"HMR_7741"	"RCR14753"	""	0	"MA_07741"
"HMR_9464"	"R01791"	""	""	""	""	"HMR_9464"	"MNXR107171"	"HMR_9464"	"RCR14754"	""	0	"MA_09464"
"HMR_9465"	"R01718"	""	"R01718C"	"r0390"	""	"r0390"	"MNXR101625;MNXR107140"	"HMR_9465"	"RCR30286"	""	0	"MA_09465"
"HMR_9466"	""	""	"RE0864C"	""	""	"RE0864C"	"MNXR103475"	"HMR_9466"	"RCR14755"	""	0	"MA_09466"
"HMR_9467"	""	""	"RE0875C"	""	""	"RE0875C"	"MNXR103476"	"HMR_9467"	"RCR14756"	""	0	"MA_09467"
"HMR_9468"	""	""	"RE1062C"	""	""	"RE1062C"	"MNXR103498"	"HMR_9468"	"RCR14757"	""	0	"MA_09468"
"HMR_9469"	""	""	"RE1063C"	""	""	"RE1063C"	"MNXR103499"	"HMR_9469"	"RCR14758"	""	0	"MA_09469"
"HMR_9470"	"R07145"	""	"RE1317C"	""	""	"RE1317C"	"MNXR103510"	"HMR_9470"	"RCR14132"	""	0	"MA_09470"
"HMR_9471"	"R03538"	""	"RE1860C"	""	""	"RE1860C"	"MNXR94723"	"HMR_9471"	"RCR14759"	""	0	"MA_09471"
"HMR_9472"	""	""	"RE2272C"	""	""	"RE2272C"	"MNXR103645"	"HMR_9472"	"RCR14760"	""	0	"MA_09472"
"HMR_9473"	""	""	"RE2273C"	""	""	"RE2273C"	"MNXR103646"	"HMR_9473"	"RCR14761"	""	0	"MA_09473"
"HMR_9474"	""	""	"RE2127C"	""	""	"RE2127C"	"MNXR103614"	"HMR_9474"	"RCR14133"	""	0	"MA_09474"
"HMR_9475"	""	""	"RE2265C"	""	""	"RE2265C"	""	"HMR_9475"	"RCR14762"	""	0	"MA_09475"
"HMR_9476"	""	""	"RE2306C"	""	""	"RE2306C"	""	"HMR_9476"	"RCR14763"	""	0	"MA_09476"
"HMR_9477"	""	""	"RE2445C"	""	""	"RE2445C"	"MNXR103678"	"HMR_9477"	"RCR14764"	""	0	"MA_09477"
"HMR_9478"	""	""	"RE0936C"	""	""	"RE0936C"	"MNXR103492"	"HMR_9478"	"RCR14765"	""	0	"MA_09478"
"HMR_9479"	""	""	"RE0937C"	""	""	"RE0937C"	"MNXR103493"	"HMR_9479"	"RCR14766"	""	0	"MA_09479"
"HMR_9480"	""	""	"RE0938C"	""	""	"RE0938C"	"MNXR103494"	"HMR_9480"	"RCR14767"	""	0	"MA_09480"
"HMR_9481"	""	""	"RE2269C"	""	""	"RE2269C"	"MNXR103643"	"HMR_9481"	"RCR14768"	""	0	"MA_09481"
"HMR_9482"	""	""	"RE2270C"	""	""	"RE2270C"	"MNXR103644"	"HMR_9482"	"RCR14769"	""	0	"MA_09482"
"HMR_9483"	""	""	"RE2304E"	""	""	"RE2304E"	""	"HMR_9483"	"RCR30522"	""	0	"MA_09483"
"HMR_9484"	"R01232"	""	""	""	""	"HMR_9484"	"MNXR106872"	"HMR_9484"	"RCR14134"	""	0	"MA_09484"
"HMR_9485"	"R01206"	"CHTNASE"	""	""	""	"HMR_9485"	"MNXR106866;MNXR96717"	"HMR_9485"	"RCR14770"	""	0	"MA_09485"
"HMR_9487"	"R04176"	""	""	""	""	"HMR_9487"	"MNXR108710"	"HMR_9487"	"RCR14771"	""	0	"MA_09487"
"HMR_9488"	"R00076"	""	""	""	""	"HMR_9488"	"MNXR106377"	"HMR_9488"	"RCR14135"	""	0	"MA_09488"
"HMR_9489"	"R00077"	""	""	""	""	"HMR_9489"	"MNXR106378"	"HMR_9489"	"RCR14136"	""	0	"MA_09489"
"HMR_9490"	"R02418"	""	""	""	""	"HMR_9490"	"MNXR107493"	"HMR_9490"	"RCR14772"	""	0	"MA_09490"
"HMR_9491"	"R03876"	""	""	""	""	"HMR_9491"	"MNXR108495"	"HMR_9491"	"RCR14773"	""	0	"MA_09491"
"HMR_9492"	"R04273"	""	""	""	""	"HMR_9492"	"MNXR108777"	"HMR_9492"	"RCR14774"	""	0	"MA_09492"
"HMR_9493"	"R03150"	""	""	""	""	"HMR_9493"	"MNXR107985"	"HMR_9493"	"RCR14137"	""	0	"MA_09493"
"HMR_9494"	"R03151"	""	""	""	""	"HMR_9494"	"MNXR107986"	"HMR_9494"	"RCR14138"	""	0	"MA_09494"
"HMR_9495"	"R03552"	""	""	""	""	"HMR_9495"	"MNXR108244"	"HMR_9495"	"RCR14775"	""	0	"MA_09495"
"HMR_9496"	"R03983"	""	""	""	""	"HMR_9496"	"MNXR108569"	"HMR_9496"	"RCR14776"	""	0	"MA_09496"
"HMR_9497"	"R00187"	""	""	""	""	"HMR_9497"	"MNXR96340"	"HMR_9497"	"RCR14777"	""	0	"MA_09497"
"HMR_9498"	"R04314"	""	""	""	""	"HMR_9498"	"MNXR108804"	"HMR_9498"	"RCR14778"	""	0	"MA_09498"
"HMR_9499"	"R08602"	""	""	""	""	"HMR_9499"	"MNXR112123"	"HMR_9499"	"RCR14779"	""	0	"MA_09499"
"HMR_9500"	"R04190"	""	""	""	""	"HMR_9500"	"MNXR108722"	"HMR_9500"	"RCR14780"	""	0	"MA_09500"
"HMR_9501"	"R00106"	""	""	""	""	"HMR_9501"	"MNXR106391"	"HMR_9501"	"RCR14139"	""	0	"MA_09501"
"HMR_9502"	""	""	"RE2274"	""	""	"HMR_9502"	""	"HMR_9502"	"RCR14781"	""	0	"MA_09502"
"HMR_9503"	"R02903"	""	""	""	""	"HMR_9503"	"MNXR107815"	"HMR_9503"	"RCR14140"	""	0	"MA_09503"
"HMR_9504"	"R03701"	""	""	""	""	"HMR_9504"	"MNXR108354"	"HMR_9504"	"RCR14782"	""	0	"MA_09504"
"HMR_9505"	"R04730"	""	""	""	""	"HMR_9505"	"MNXR109086"	"HMR_9505"	"RCR14783"	""	0	"MA_09505"
"HMR_9506"	"R02248"	""	""	""	""	"HMR_9506"	"MNXR107405"	"HMR_9506"	"RCR14784"	""	0	"MA_09506"
"HMR_9507"	"R02249"	""	""	""	""	"HMR_9507"	"MNXR107406"	"HMR_9507"	"RCR14785"	""	0	"MA_09507"
"HMR_9508"	"R03828"	""	""	""	""	"HMR_9508"	"MNXR108458"	"HMR_9508"	"RCR14786"	""	0	"MA_09508"
"HMR_9509"	"R03805"	""	""	""	""	"HMR_9509"	"MNXR108440"	"HMR_9509"	"RCR14141"	""	0	"MA_09509"
"HMR_9510"	"R03922"	""	""	""	""	"HMR_9510"	"MNXR108528"	"HMR_9510"	"RCR14142"	""	0	"MA_09510"
"HMR_9511"	"R03788"	""	""	""	""	"HMR_9511"	"MNXR108424"	"HMR_9511"	"RCR14787"	""	0	"MA_09511"
"HMR_9512"	"R03992"	""	""	""	""	"HMR_9512"	"MNXR100268"	"HMR_9512"	"RCR14788"	""	0	"MA_09512"
"HMR_9513"	"R02513"	""	""	""	""	"HMR_9513"	"MNXR107556"	"HMR_9513"	"RCR10437"	""	0	"MA_09513"
"HMR_9514"	"R05623"	""	""	""	""	"HMR_9514"	"MNXR109720"	"HMR_9514"	"RCR14789"	""	0	"MA_09514"
"HMR_9515"	"R01810"	""	""	""	""	"HMR_9515"	"MNXR107185"	"HMR_9515"	"RCR14790"	""	0	"MA_09515"
"HMR_9516"	"R03450"	""	""	""	""	"HMR_9516"	"MNXR108180"	"HMR_9516"	"RCR14143"	""	0	"MA_09516"
"HMR_9517"	"R03449"	""	""	""	""	"HMR_9517"	"MNXR108179"	"HMR_9517"	"RCR14144"	""	0	"MA_09517"
"HMR_9518"	"R03789"	""	""	""	""	"HMR_9518"	"MNXR108425"	"HMR_9518"	"RCR14791"	""	0	"MA_09518"
"HMR_9519"	"R00598"	""	""	""	""	"HMR_9519"	"MNXR106596"	"HMR_9519"	"RCR14792"	""	0	"MA_09519"
"HMR_9520"	"R00600"	""	""	""	""	"HMR_9520"	"MNXR106598"	"HMR_9520"	"RCR14793"	""	0	"MA_09520"
"HMR_9521"	"R00601"	""	""	""	""	"HMR_9521"	"MNXR106599"	"HMR_9521"	"RCR14794"	""	0	"MA_09521"
"HMR_9522"	"R04238"	""	""	""	""	"HMR_9522"	"MNXR108752"	"HMR_9522"	"RCR14795"	""	0	"MA_09522"
"HMR_9523"	"R01122"	""	""	""	""	"HMR_9523"	"MNXR106834"	"HMR_9523"	"RCR14796"	""	0	"MA_09523"
"HMR_9524"	"R03020"	""	""	""	""	"HMR_9524"	"MNXR107892"	"HMR_9524"	"RCR14797"	""	0	"MA_09524"
"HMR_9525"	"R05755"	""	""	""	""	"HMR_9525"	"MNXR109811"	"HMR_9525"	"RCR14798"	""	0	"MA_09525"
"HMR_9527"	"R02387"	""	""	""	""	"HMR_9527"	"MNXR107481"	"HMR_9527"	"RCR14799"	""	0	"MA_09527"
"HMR_9528"	"R03274"	""	""	""	""	"HMR_9528"	"MNXR108067"	"HMR_9528"	"RCR14800"	""	0	"MA_09528"
"HMR_9529"	"R04112"	""	""	""	""	"HMR_9529"	"MNXR108665"	"HMR_9529"	"RCR14801"	""	0	"MA_09529"
"HMR_9530"	"R03421"	""	""	""	""	"HMR_9530"	"MNXR108158"	"HMR_9530"	"RCR14145"	""	0	"MA_09530"
"HMR_9531"	"R08707"	""	""	""	""	"HMR_9531"	"MNXR112221"	"HMR_9531"	"RCR14802"	""	0	"MA_09531"
"HMR_9532"	"R04073"	""	""	""	""	"HMR_9532"	"MNXR108636"	"HMR_9532"	"RCR14803"	""	0	"MA_09532"
"HMR_9534"	"R03096"	""	""	""	""	"HMR_9534"	"MNXR95814"	"HMR_9534"	"RCR14804"	""	0	"MA_09534"
"HMR_9535"	"R03516"	""	""	""	""	"HMR_9535"	"MNXR108221"	"HMR_9535"	"RCR14805"	""	0	"MA_09535"
"HMR_9536"	"R03331"	""	""	""	""	"HMR_9536"	"MNXR108099"	"HMR_9536"	"RCR14146"	""	0	"MA_09536"
"HMR_9537"	"R01193"	""	""	""	""	"HMR_9537"	"MNXR100414"	"HMR_9537"	"RCR14147"	""	0	"MA_09537"
"HMR_9538"	"R03643"	""	""	""	""	"HMR_9538"	"MNXR108322"	"HMR_9538"	"RCR10438"	""	0	"MA_09538"
"HMR_9539"	"R03645"	""	""	""	""	"HMR_9539"	"MNXR108323"	"HMR_9539"	"RCR14148"	""	0	"MA_09539"
"HMR_9540"	""	"SELCYSLY"	""	""	""	"SELCYSLY"	"MNXR104311"	"HMR_9540"	"RCR14149"	""	0	"MA_09540"
"HMR_9541"	"R03862"	""	""	""	""	"HMR_9541"	"MNXR108483"	"HMR_9541"	"RCR11009"	""	0	"MA_09541"
"HMR_9542"	"R03912"	""	""	""	""	"HMR_9542"	"MNXR108521"	"HMR_9542"	"RCR14806"	""	0	"MA_09542"
"HMR_9543"	"R04058"	""	""	""	""	"HMR_9543"	"MNXR108626"	"HMR_9543"	"RCR14807"	""	0	"MA_09543"
"HMR_9544"	"R04120"	""	""	""	""	"HMR_9544"	"MNXR108671"	"HMR_9544"	"RCR14808"	""	0	"MA_09544"
"HMR_9545"	"R04239"	""	""	""	""	"HMR_9545"	"MNXR108753"	"HMR_9545"	"RCR14809"	""	0	"MA_09545"
"HMR_9546"	"R04274"	""	""	""	""	"HMR_9546"	"MNXR108778"	"HMR_9546"	"RCR14810"	""	0	"MA_09546"
"HMR_9547"	"R04291"	""	""	""	""	"HMR_9547"	"MNXR108789"	"HMR_9547"	"RCR14811"	""	0	"MA_09547"
"HMR_9548"	"R04373"	""	""	""	""	"HMR_9548"	"MNXR108850"	"HMR_9548"	"RCR14812"	""	0	"MA_09548"
"HMR_9549"	"R04481"	""	""	""	""	"HMR_9549"	"MNXR108915"	"HMR_9549"	"RCR14813"	""	0	"MA_09549"
"HMR_9550"	"R05182"	""	""	""	""	"HMR_9550"	"MNXR109379"	"HMR_9550"	"RCR14814"	""	0	"MA_09550"
"HMR_9551"	"R05635"	""	""	""	""	"HMR_9551"	"MNXR109727"	"HMR_9551"	"RCR14150"	""	0	"MA_09551"
"HMR_9552"	"R05777"	""	""	""	""	"HMR_9552"	"MNXR109829"	"HMR_9552"	"RCR14151"	""	0	"MA_09552"
"HMR_9553"	""	"PCLYSOX"	""	""	""	"PCLYSOX"	"MNXR102412"	"HMR_9553"	"RCR14815"	""	0	"MA_09553"
"HMR_9801"	"R03378"	""	""	""	""	"HMR_9801"	"MNXR100675"	"HMR_9801"	"RCR14816"	""	0	"MA_09801"
"HMR_9807"	"R10270"	""	""	""	""	"HMR_9807"	"MNXR95619"	"HMR_9807"	"RCR14152"	""	0	"MA_09807"
"HMR_9554"	"R05792"	""	""	""	""	"HMR_9554"	"MNXR109840"	"HMR_9554"	"RCR14817"	""	0	"MA_09554"
"HMR_9555"	"R04998"	"BDG2HCGHD"	""	""	""	"BDG2HCGHD"	"MNXR96231"	"HMR_9555"	"RCR14818"	""	0	"MA_09555"
"HMR_9556"	"R01679"	""	"R01679C"	"r0380"	""	"r0380"	"MNXR105332"	"HMR_9556"	"RCR30523"	""	0	"MA_09556"
"HMR_9557"	"R03443"	"AGPRim"	""	""	""	"AGPRim"	"MNXR95530"	"HMR_9557"	"RCR14819"	""	0	"MA_09557"
"HMR_9558"	"R01334"	"PGLYCP"	""	""	""	"PGLYCP"	"MNXR102543"	"HMR_9558"	"RCR14820"	""	0	"MA_09558"
"HMR_9559"	"R02590"	"CPPPGO"	""	""	""	"CPCTDTX"	"MNXR96880"	"HMR_9559"	"RCR14821"	""	0	"MA_09559"
"HMR_9560"	"R04247"	"ESTRADIOLGLCt2"	""	""	""	"EPCTX"	"MNXR97953"	"HMR_9560"	"RCR14822"	""	0	"MA_09560"
"HMR_9561"	"R02368"	""	""	""	"R-HSA-975593"	"HMR_9561"	"MNXR125123"	"HMR_9561"	"RCR30524"	""	0	"MA_09561"
"HMR_9562"	"R04027"	"NMPTRCOX"	""	""	""	"NMPTRCOX"	"MNXR101975"	"HMR_9562"	"RCR14823"	""	0	"MA_09562"
"HMR_9563"	"R06366"	"PYLALDOX"	""	""	""	"PYLALDOX"	"MNXR103375"	"HMR_9563"	"RCR14824"	""	0	"MA_09563"
"HMR_9564"	"R06366"	"PYLALDOXm"	""	""	""	"PYLALDOXm"	"MNXR103375"	"HMR_9564"	"RCR14153"	""	0	"MA_09564"
"HMR_9565"	"R06412"	"T2M26DCOAHLm"	""	""	""	"T2M26DCOAHLm"	"MNXR104660"	"HMR_9565"	"RCR14825"	""	0	"MA_09565"
"HMR_9566"	"R06412"	"T2M26DCOAHLx"	""	""	""	"T2M26DCOAHLx"	"MNXR104660"	"HMR_9566"	"RCR14154"	""	0	"MA_09566"
"HMR_9567"	"R06411"	"C2M26DCOAHLx"	""	""	""	"C2M26DCOAHLm"	"MNXR96408"	"HMR_9567"	"RCR14826"	""	0	"MA_09567"
"HMR_9568"	"R06411"	"C3STDH1Pr"	""	""	""	"C2M26DCOAHLx"	"MNXR95038"	"HMR_9568"	"RCR14827"	""	0	"MA_09568"
"HMR_9570"	"R00184"	"AP4AH1"	""	""	""	"AP4AH1"	"MNXR95857"	"HMR_9570"	"RCR14828"	""	0	"MA_09570"
"HMR_9571"	"R03970"	""	"R03970C"	"r0648"	""	"r0648"	"MNXR105361"	"HMR_9571"	"RCR30287"	""	0	"MA_09571"
"HMR_9572"	"R03971"	""	"R03971C"	"r0649"	""	"r0649"	"MNXR105362;MNXR108560"	"HMR_9572"	"RCR30525"	""	0	"MA_09572"
"HMR_9573"	""	""	"RE2149C"	""	""	"RE2149C"	""	"HMR_9573"	"RCR14829"	""	0	"MA_09573"
"HMR_9574"	""	""	"RE2149R"	""	""	"RE2149R"	"MNXR103626"	"HMR_9574"	"RCR14830"	""	0	"MA_09574"
"HMR_9575"	"R09365"	""	""	""	""	"HMR_9575"	"MNXR112794"	"HMR_9575"	"RCR14831"	""	0	"MA_09575"
"HMR_9577"	"R00162"	""	""	""	""	"HMR_9577"	"MNXR106414"	"HMR_9577"	"RCR14832"	""	0	"MA_09577"
"HMR_9578"	"R00164"	""	""	""	""	"HMR_9578"	"MNXR106415"	"HMR_9578"	"RCR14833"	""	0	"MA_09578"
"HMR_9579"	"R03632"	""	""	""	""	"HMR_9579"	"MNXR108312"	"HMR_9579"	"RCR11010"	""	0	"MA_09579"
"HMR_9580"	""	""	""	""	""	"HMR_9580"	""	"HMR_9580"	"RCR40961"	""	0	"MA_09580"
"HMR_9581"	""	""	""	""	""	"HMR_9581"	""	"HMR_9581"	"RCR40344"	""	0	"MA_09581"
"HMR_9582"	""	""	""	""	""	"HMR_9582"	""	"HMR_9582"	"RCR40345"	""	0	"MA_09582"
"HMR_9583"	""	""	""	""	""	"HMR_9583"	""	"HMR_9583"	"RCR40346"	""	0	"MA_09583"
"HMR_9584"	""	""	""	""	""	"HMR_9584"	""	"HMR_9584"	"RCR40347"	""	0	"MA_09584"
"HMR_9585"	""	""	""	""	""	"HMR_9585"	""	"HMR_9585"	"RCR40962"	""	0	"MA_09585"
"HMR_9586"	""	""	""	""	""	"HMR_9586"	""	"HMR_9586"	"RCR40963"	""	0	"MA_09586"
"HMR_9587"	""	""	""	""	""	"HMR_9587"	""	"HMR_9587"	"RCR40964"	""	0	"MA_09587"
"HMR_9588"	""	""	""	""	""	"HMR_9588"	""	"HMR_9588"	"RCR40965"	""	0	"MA_09588"
"HMR_9798"	"R01150"	""	""	""	""	"HMR_9798"	"MNXR95678"	"HMR_9798"	"RCR14834"	""	0	"MA_09798"
"HMR_9806"	"R02824"	""	""	""	""	"HMR_9806"	""	"HMR_9806"	"RCR14155"	""	0	"MA_09806"
"HMR_0010"	"R01351"	""	""	""	""	"HMR_0010"	""	"HMR_0010"	"RCR14156"	""	0	"MA_00010"
"HMR_0011"	""	""	""	""	""	"HMR_0011"	""	"HMR_0011"	"RCR30180"	""	0	"MA_00011"
"HMR_0012"	""	""	""	""	""	"HMR_0012"	""	"HMR_0012"	"RCR30288"	""	0	"MA_00012"
"HMR_0013"	""	""	""	""	""	"HMR_0013"	""	"HMR_0013"	"RCR30289"	""	0	"MA_00013"
"HMR_0014"	""	""	""	""	""	"HMR_0014"	""	"HMR_0014"	"RCR30290"	""	0	"MA_00014"
"HMR_0477"	""	""	""	""	""	"HMR_0477"	""	"HMR_0477"	"RCR30291"	""	0	"MA_00477"
"HMR_0545"	""	""	""	""	""	"HMR_0545"	""	"HMR_0545"	"RCR14157"	""	0	"MA_00545"
"HMR_0546"	""	""	""	""	""	"HMR_0546"	""	"HMR_0546"	"RCR14158"	""	0	"MA_00546"
